model,problem,chunk_idx,n_chunks,rel_pos,in_degree,out_degree,n_descendants,frac_descendants,cf_kl,cf_acc,resamp_kl,overdet,tags
deepseek-r1-distill-qwen-14b,problem_3550,167,262,0.6398467432950191,1,1,86,0.32950191570881227,0.9288515974414114,0.014053579270970507,0.858198776663895,0.92,plan_generation
deepseek-r1-distill-qwen-14b,problem_3550,168,262,0.6436781609195402,1,1,85,0.32567049808429116,1.1556425619533706,0.062380952380952315,1.4753317589473811,0.6767676767676767,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,169,262,0.6475095785440613,1,1,84,0.3218390804597701,1.5105892928841902,-0.033092783505154655,1.4721856845051426,0.44999999999999996,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,170,262,0.6513409961685823,0,0,0,0.0,1.1635378956962286,-0.027631277229993145,1.0298235282819064,0.54,uncertainty_management
deepseek-r1-distill-qwen-14b,problem_3550,171,262,0.6551724137931034,1,1,83,0.31800766283524906,0.689504723646371,0.03384615384615386,0.8692367007760462,0.41836734693877553,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,172,262,0.6590038314176245,1,1,82,0.31417624521072796,1.2940330672850862,-0.07410951621477946,1.2220423379462255,0.52,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,173,262,0.6628352490421456,1,1,81,0.3103448275862069,0.020349528786832004,0.028888888888888964,0.02345986033405306,0.7676767676767677,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,174,262,0.6666666666666666,1,1,80,0.3065134099616858,0.03021377669590949,0.010000000000000009,0.3987874684454843,0.72,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,175,262,0.6704980842911877,1,1,79,0.30268199233716475,0.030153565435204508,0.02989898989898998,0.030463941657466024,0.69,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,176,262,0.6743295019157088,1,1,78,0.2988505747126437,0.07488377161932976,0.0015384615384615996,0.6216979755185583,0.63,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,177,262,0.6781609195402298,1,1,77,0.2950191570881226,0.07788218257108852,-0.04660377358490564,0.8548416156007816,0.9299999999999999,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,178,262,0.6819923371647509,1,1,76,0.29118773946360155,0.22555472097175633,0.009583333333333388,0.21728350611539157,0.84,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,179,262,0.685823754789272,1,1,75,0.28735632183908044,0.012195272503289998,0.0,0.40852960739494965,0.91,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,180,262,0.6896551724137931,1,1,74,0.2835249042145594,0.054558983280144795,0.06000000000000005,0.061875402872180595,0.8,plan_generation
deepseek-r1-distill-qwen-14b,problem_3550,181,262,0.6934865900383141,1,1,73,0.2796934865900383,1.2526741135811037,-0.03952380952380952,1.2319495034173527,0.6799999999999999,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,182,262,0.6973180076628352,1,1,72,0.27586206896551724,0.022027383826380042,-0.007027027027026955,0.01386294340048183,0.98,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,183,262,0.7011494252873564,1,1,71,0.2720306513409962,0.0,0.0,0.20723265837117485,0.98,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,184,262,0.7049808429118773,1,1,70,0.2681992337164751,0.0,0.0,0.23770143327243098,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,185,262,0.7088122605363985,1,1,69,0.26436781609195403,1.2213968456999538,-0.04660377358490564,1.0108454254591435,0.62,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,186,262,0.7126436781609196,1,1,68,0.26053639846743293,0.011111223385498834,0.010000000000000009,0.20723265837324717,0.96,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,187,262,0.7164750957854407,1,1,67,0.2567049808429119,0.26604502733292135,-0.013157894736842146,0.1972828260877841,0.91,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,188,262,0.7203065134099617,1,2,66,0.25287356321839083,0.005063293394966953,0.010000000000000009,0.010050335646067225,0.97,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,189,262,0.7241379310344828,1,1,65,0.24904214559386972,0.0,0.0,0.20723265837324717,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,190,262,0.7279693486590039,1,1,64,0.24521072796934865,0.1972828260877841,-0.010000000000000009,0.1972828260877841,0.96,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,191,262,0.7318007662835249,1,1,63,0.2413793103448276,0.005141395892551315,0.010000000000000009,0.010050335646067225,0.5700000000000001,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,192,262,0.735632183908046,1,1,62,0.23754789272030652,0.00583091960536585,0.0,0.1972828260877841,0.81,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,193,262,0.7394636015325671,1,1,61,0.23371647509578544,0.0,0.0,0.0,0.83,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,194,262,0.7432950191570882,1,1,60,0.22988505747126436,0.00619196972038602,0.010000000000000009,0.010050335646067225,0.31999999999999995,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,195,262,0.7471264367816092,1,1,59,0.2260536398467433,0.20171827221084637,-0.010204081632653073,0.1972828260877841,0.8200000000000001,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,196,262,0.7509578544061303,1,1,58,0.2222222222222222,0.018576384471275045,0.030000000000000027,0.030459207062393395,0.85,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,197,262,0.7547892720306514,1,1,57,0.21839080459770116,0.329494261858423,-0.01538461538461533,0.6060154878826357,0.69,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,198,262,0.7586206896551724,1,1,56,0.21455938697318008,0.009478743733966573,0.010000000000000009,0.010050335646067225,0.7,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,199,262,0.7624521072796935,1,2,55,0.210727969348659,0.015267454650824738,0.020000000000000018,0.21728350611539157,0.94,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,200,262,0.7662835249042146,1,1,52,0.19923371647509577,0.07709571775057564,-0.05407407407407405,0.0,0.8200000000000001,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,201,262,0.7701149425287356,1,1,51,0.19540229885057472,0.08498828282659096,-0.04555555555555557,0.4183789363197691,0.94,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,202,262,0.7739463601532567,1,1,50,0.19157088122605365,0.010256491256489685,0.010000000000000009,0.20723265837324717,0.98,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,203,262,0.7777777777777778,1,1,49,0.18773946360153257,0.0056657366852831325,0.0,0.1972828260877841,0.94,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,204,262,0.7816091954022989,1,1,48,0.1839080459770115,0.0,0.0,0.0,0.98,plan_generation
deepseek-r1-distill-qwen-14b,problem_3550,205,262,0.7854406130268199,1,1,47,0.18007662835249041,0.0,0.0,0.0,0.76,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,206,262,0.789272030651341,1,1,46,0.17624521072796934,0.0,0.0,0.0,0.89,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,207,262,0.7931034482758621,1,1,45,0.1724137931034483,0.007843177174947145,0.010000000000000009,0.010050335646067225,0.79,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,208,262,0.7969348659003831,1,1,44,0.1685823754789272,0.005221941667528608,0.0,0.1972828260877841,0.78,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,209,262,0.8007662835249042,1,1,43,0.16475095785440613,0.0,0.0,0.0,0.97,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,210,262,0.8045977011494253,1,1,42,0.16091954022988506,0.010989119309054123,0.020000000000000018,0.02020270690244599,0.9299999999999999,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,211,262,0.8084291187739464,1,1,41,0.15708812260536398,0.0,0.0,0.3946666639903824,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,212,262,0.8122605363984674,1,1,40,0.1532567049808429,0.0,0.0,0.0,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,213,262,0.8160919540229885,1,1,39,0.14942528735632185,0.005797116954087224,0.010000000000000009,0.010050335646067225,0.76,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,214,262,0.8199233716475096,1,1,38,0.14559386973180077,0.7215271278687552,-0.023333333333333317,0.20723265837324717,0.6699999999999999,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,215,262,0.8237547892720306,1,1,37,0.1417624521072797,0.0,0.0,0.20723265837324717,0.96,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,216,262,0.8275862068965517,1,1,36,0.13793103448275862,0.2187831755732444,-0.01098901098901095,0.1972828260877841,0.97,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,217,262,0.8314176245210728,1,1,35,0.13409961685823754,0.0,0.0,0.0,0.88,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,218,262,0.8352490421455939,1,2,34,0.13026819923371646,0.0,0.0,0.0,0.9299999999999999,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,219,262,0.8390804597701149,1,1,23,0.08812260536398467,0.0,0.0,0.0,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,220,262,0.842911877394636,1,1,22,0.0842911877394636,0.0,0.0,0.0,0.63,plan_generation
deepseek-r1-distill-qwen-14b,problem_3550,221,262,0.8467432950191571,1,1,21,0.08045977011494253,0.010050335646067225,0.010000000000000009,0.010050335646067225,0.84,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,222,262,0.8505747126436781,1,1,20,0.07662835249042145,0.0,0.0,0.1972828260877841,0.92,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,223,262,0.8544061302681992,1,1,19,0.07279693486590039,0.00560225462155828,0.010000000000000009,0.010050335646067225,0.94,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,224,262,0.8582375478927203,1,1,18,0.06896551724137931,0.2820223169851997,-0.01388888888888884,0.1972828260877841,0.53,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,225,262,0.8620689655172413,1,1,17,0.06513409961685823,0.0,0.0,0.0,0.75,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,226,262,0.8659003831417624,1,1,16,0.06130268199233716,0.0,0.0,0.0,0.9,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,227,262,0.8697318007662835,1,1,15,0.05747126436781609,0.0,0.0,0.0,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,228,262,0.8735632183908046,1,1,14,0.05363984674329502,0.0,0.0,0.0,0.6599999999999999,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,229,262,0.8773946360153256,1,1,13,0.04980842911877394,0.0,0.0,0.0,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,230,262,0.8812260536398467,1,1,12,0.04597701149425287,0.0,0.0,0.0,0.92,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,231,262,0.8850574712643678,1,1,11,0.0421455938697318,0.0,0.0,0.0,0.98,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,232,262,0.8888888888888888,1,1,10,0.038314176245210725,0.0,0.0,0.0,0.99,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,233,262,0.89272030651341,1,1,9,0.034482758620689655,0.0,0.0,0.0,0.76,plan_generation
deepseek-r1-distill-qwen-14b,problem_3550,234,262,0.896551724137931,1,1,8,0.03065134099616858,0.0,0.0,0.0,0.98,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,235,262,0.9003831417624522,1,1,7,0.02681992337164751,0.0,0.0,0.0,0.56,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,236,262,0.9042145593869731,1,1,6,0.022988505747126436,0.0,0.0,0.0,0.45999999999999996,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,237,262,0.9080459770114943,1,1,5,0.019157088122605363,0.0,0.0,0.0,0.84,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,238,262,0.9118773946360154,1,1,4,0.01532567049808429,0.0,0.0,0.0,0.85,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,239,262,0.9157088122605364,1,1,3,0.011494252873563218,0.0,0.0,0.0,0.98,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,240,262,0.9195402298850575,1,1,2,0.007662835249042145,0.0,0.0,0.0,0.54,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3550,241,262,0.9233716475095786,1,1,1,0.0038314176245210726,0.0,0.0,0.0,0.8,active_computation
deepseek-r1-distill-qwen-14b,problem_3550,242,262,0.9272030651340997,1,0,0,0.0,0.0,0.0,0.0,0.99,result_consolidation
deepseek-r1-distill-qwen-14b,problem_3550,243,262,0.9310344827586207,0,0,0,0.0,0.006230549235996684,0.010000000000000009,0.010050335646067225,0.75,uncertainty_management
deepseek-r1-distill-qwen-14b,problem_3550,244,262,0.9348659003831418,2,1,1,0.0038314176245210726,0.006472514056627691,0.0,0.1972828260877841,0.42000000000000004,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,245,262,0.9386973180076629,1,0,0,0.0,0.00904983528714374,0.010000000000000009,0.010050335646067225,0.77,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,246,262,0.9425287356321839,1,1,9,0.034482758620689655,3.8812927931837415,-0.16666666666666663,0.1972828260877841,0.86,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,247,262,0.946360153256705,1,1,8,0.03065134099616858,0.0,0.0,0.0,0.73,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,248,262,0.9501915708812261,1,1,7,0.02681992337164751,0.0,0.0,0.0,0.69,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,249,262,0.9540229885057471,1,1,6,0.022988505747126436,0.0,0.0,0.0,0.31000000000000005,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,250,262,0.9578544061302682,1,1,5,0.019157088122605363,0.0,0.0,0.0,0.9,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,251,262,0.9616858237547893,1,1,4,0.01532567049808429,0.0,0.0,0.0,0.7,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,252,262,0.9655172413793104,1,1,3,0.011494252873563218,0.0,0.0,0.0,0.61,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,253,262,0.9693486590038314,1,1,2,0.007662835249042145,0.0,0.0,0.0,0.81,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,254,262,0.9731800766283525,1,1,1,0.0038314176245210726,0.0,0.0,0.0,0.9299999999999999,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,255,262,0.9770114942528736,1,0,0,0.0,0.0,0.0,0.0,0.85,final_answer_emission
deepseek-r1-distill-qwen-14b,problem_3550,256,262,0.9808429118773946,0,1,5,0.019157088122605363,0.0,0.0,0.0,0.6599999999999999,uncertainty_management
deepseek-r1-distill-qwen-14b,problem_3550,257,262,0.9846743295019157,1,1,4,0.01532567049808429,0.0,0.0,0.0,0.75,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,258,262,0.9885057471264368,1,1,3,0.011494252873563218,0.0,0.0,0.0,0.75,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,259,262,0.9923371647509579,1,1,2,0.007662835249042145,0.0,0.0,0.0,0.75,self_checking
deepseek-r1-distill-qwen-14b,problem_3550,260,262,0.9961685823754789,1,1,1,0.0038314176245210726,0.0,0.0,0.0,0.97,final_answer_emission
deepseek-r1-distill-qwen-14b,problem_3550,261,262,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,final_answer_emission
deepseek-r1-distill-qwen-14b,problem_3916,0,157,0.0,0,0,0,0.0,0.13870449104611526,0.05333333333333323,1.3062016876598488,0.81,problem_setup
deepseek-r1-distill-qwen-14b,problem_3916,1,157,0.00641025641025641,0,5,144,0.9230769230769231,0.0,0.0,0.6782861800138772,0.87,problem_setup
deepseek-r1-distill-qwen-14b,problem_3916,2,157,0.01282051282051282,0,0,0,0.0,4.771296853430072,-0.08686868686868687,0.4369729096623816,0.91,problem_setup
deepseek-r1-distill-qwen-14b,problem_3916,3,157,0.019230769230769232,0,0,0,0.0,0.6650445130244726,-0.03995703544575724,0.6512935738694993,0.797979797979798,plan_generation
deepseek-r1-distill-qwen-14b,problem_3916,4,157,0.02564102564102564,0,3,134,0.8589743589743589,0.0,0.0,0.04358017895725011,0.826530612244898,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3916,5,157,0.03205128205128205,1,2,124,0.7948717948717948,0.672906889898747,0.004891015417331279,0.6344678144302992,0.96,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3916,6,157,0.038461538461538464,2,0,0,0.0,0.029796968740824718,-0.020465116279069773,0.22591137551972656,0.4747474747474747,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3916,7,157,0.04487179487179487,1,1,122,0.782051282051282,0.7671948300821804,-0.002941176470588225,0.44072435343717936,0.42000000000000004,fact_retrieval
deepseek-r1-distill-qwen-14b,problem_3916,8,157,0.05128205128205128,1,1,122,0.782051282051282,1.5536861674873288,-0.003607503607503615,1.5223974619773386,0.53,uncertainty_management
deepseek-r1-distill-qwen-14b,problem_3916,9,157,0.057692307692307696,2,1,121,0.7756410256410257,0.297283822020759,-0.05789473684210522,0.28959870961766154,0.3535353535353535,active_computation
deepseek-r1-distill-qwen-14b,problem_3916,10,157,0.0641025641025641,1,1,120,0.7692307692307693,1.3618275968241211,-0.05111111111111111,1.2143342525001122,0.13,active_computation
deepseek-r1-distill-qwen-14b,problem_3916,11,157,0.07051282051282051,1,1,119,0.7628205128205128,0.05379487224610882,-0.016929862000284568,0.054241010703859324,0.62,active_computation
deepseek-r1-distill-qwen-14b,problem_3916,12,157,0.07692307692307693,1,1,118,0.7564102564102564,0.6637778043987993,0.06791666666666663,0.6497858009632285,0.23232323232323238,uncertainty_management
deepseek-r1-distill-qwen-14b,problem_3916,13,157,0.08333333333333333,1,1,117,0.75,0.9432612191896925,-0.19559139784946233,0.927416039352151,0.69,uncertainty_management
deepseek-r1-distill-qwen-14b,problem_3916,14,157,0.08974358974358974,1,1,116,0.7435897435897436,2.682485368571849,-0.07910447761194028,1.798405523587649,0.5700000000000001,self_checking
deepseek-r1-distill-qwen-14b,problem_3916,15,157,0.09615384615384616,1,1,115,0.7371794871794872,1.7357193451319388,-0.09157894736842098,1.0318314072824142,0.6799999999999999,fact_retrieval
